13,3,97.24,0.0,224.48000000000002,63.93,1,1,1.0
13,4,314.2,0.0,391.96,112.52,1,1,1.0
13,5,779.4,157.5,180.60000000000002,112.19999999999999,1,1,1.0
14,3,97.24,0.0,224.48000000000002,63.88,1,1,1.0
14,4,313.88,0.0,391.95000000000005,112.43,1,1,1.0
14,5,737.8,149.8,222.20000000000005,119.89999999999998,1,1,1.0
14,6,0.0,171.94,14.03,47.41,1,1,1.0
15,3,97.24,0.0,224.48000000000002,63.83,1,1,1.0
15,4,313.56,0.0,391.95,112.35,1,1,1.0
15,5,696.19,144.0,263.80999999999995,117.0,1,1,1.0
15,6,0.0,171.94,34.4,66.75999999999999,1,1,1.0
16,3,97.24,0.0,224.48000000000002,63.78,1,1,1.0
16,4,313.23,0.0,391.96000000000004,112.27,1,1,1.0
16,5,654.59,135.29,268.61,113.11000000000001,1,1,1.0
16,6,0.0,171.94,54.7,80.25999999999999,1,1,1.0
17,3,97.24,0.0,224.48000000000002,63.73,1,1,1.0
17,4,312.91,0.0,391.96,112.19,1,1,1.0
17,5,618.79,125.61,268.61,113.11,1,1,1.0
17,6,0.0,171.94,75.0,99.66000000000003,1,1,1.0
18,3,97.24,0.0,224.48000000000002,63.68,1,1,1.0
18,4,312.59,0.0,391.95,112.11,1,1,1.0
18,5,578.15,121.7,253.14999999999998,107.3,1,1,1.0
18,6,0.0,171.94,92.4,108.36000000000001,1,1,1.0
19,3,97.24,0.0,224.48000000000002,63.63,1,1,1.0
19,4,312.27,0.0,391.95000000000005,112.03,1,1,1.0
19,5,544.29,112.99,253.1500000000001,107.3,1,1,1.0
19,6,0.0,171.94,117.6,121.86000000000001,1,1,1.0
20,3,97.24,0.0,224.48000000000002,63.58,1,1,1.0
20,4,311.94,0.0,391.96,111.95,1,1,1.0
20,5,510.42,109.12,253.15000000000003,107.29999999999998,1,1,1.0
20,6,0.0,177.7,142.8,128.7,1,1,1.0
21,3,97.24,0.0,224.48000000000002,63.53,1,1,1.0
21,4,311.94,0.0,391.96,111.95,1,1,1.0
21,5,485.26,108.16,228.94000000000005,92.74000000000001,1,1,1.0
21,6,0.0,185.44,173.8,133.56,1,1,1.0
22,3,97.24,0.0,224.48000000000002,63.48,1,1,1.0
22,4,311.94,0.0,391.96,111.95,1,1,1.0
22,5,455.27,102.35,228.94000000000005,92.74000000000001,1,1,1.0
22,6,0.0,192.21,198.0,142.29,1,1,1.0
23,3,97.24,0.0,224.48000000000002,63.43,1,1,1.0
23,4,311.94,0.0,391.96,111.95,1,1,1.0
23,5,427.21,91.71,211.49000000000007,95.69000000000001,1,1,1.0
23,6,15.48,201.89,209.62,151.01,1,1,1.0
24,3,97.24,0.0,224.48000000000002,63.37,1,1,1.0
24,4,311.94,0.0,391.96,111.95,1,1,1.0
24,5,399.15,84.93,211.49,95.69999999999999,1,1,1.0
24,6,36.77,207.69,223.12999999999997,162.61,1,1,1.0
25,3,97.24,0.0,224.48000000000002,63.32,1,1,1.0
25,4,311.94,0.0,391.96,111.95,1,1,1.0
25,5,374.0,86.9,194.10000000000002,85.01999999999998,1,1,1.0
25,6,64.83,211.56,223.13,162.61,1,1,1.0
26,3,97.24,0.0,224.48000000000002,63.27,1,1,1.0
26,4,311.94,0.0,391.96,111.95,1,1,1.0
26,5,352.71,81.1,194.09999999999997,85.02000000000001,1,1,1.0
26,6,95.79,235.75,223.13,162.61,1,1,1.0
27,3,97.24,0.0,224.48000000000002,63.22,1,1,1.0
27,4,311.94,0.0,391.96,111.95,1,1,1.0
27,5,328.52,78.19,181.48000000000002,83.11000000000001,1,1,1.0
27,6,129.65,252.2,253.15,173.3,1,1,1.0
28,3,97.24,0.0,224.48000000000002,63.17,1,1,1.0
28,4,311.94,0.0,391.96,111.95,1,1,1.0
28,5,311.1,74.32,180.5,82.18,1,1,1.0
28,6,152.87,260.91,282.13,187.78999999999996,1,1,1.0
29,3,97.24,0.0,224.48000000000002,63.12,1,1,1.0
29,4,311.94,0.0,391.96,111.95,1,1,1.0
29,5,287.88,70.45,172.82,79.24999999999999,1,1,1.0
29,6,181.9,272.52,310.20000000000005,210.98000000000002,1,1,1.0
29,7,913.86,181.61,46.139999999999986,72.57,1,1,1.0
30,3,97.24,0.0,224.48000000000002,63.07,1,1,1.0
30,4,311.94,0.0,391.96,111.95,1,1,1.0
30,5,269.5,67.55,172.82,79.25000000000001,1,1,1.0
30,6,212.86,288.0,346.03999999999996,229.39999999999998,1,1,1.0
30,7,862.58,168.07,97.41999999999996,82.23000000000002,1,1,1.0
31,3,97.24,0.0,224.48000000000002,63.02,1,1,1.0
31,4,311.94,0.0,391.96,111.95,1,1,1.0
31,5,249.18,62.71,160.21999999999997,75.38999999999999,1,1,1.0
31,6,251.57,305.42,372.13000000000005,229.40000000000003,1,1,1.0
31,7,815.17,157.43,144.83000000000004,89.97,1,1,1.0
32,3,97.24,0.0,224.48000000000002,62.97,1,1,1.0
32,4,311.94,0.0,391.96,111.95,1,1,1.0
32,5,232.73,61.75,152.47,71.55000000000001,1,1,1.0
32,6,303.81,327.67,372.14000000000004,212.32999999999998,1,1,1.0
32,7,774.53,143.88,185.47000000000003,113.22000000000003,1,1,1.0
33,3,97.24,0.0,224.48000000000002,62.92,1,1,1.0
33,4,311.94,0.0,391.96,111.95,1,1,1.0
33,5,214.35,55.94,152.47,71.55,1,1,1.0
33,6,356.06,346.05,409.84,193.95,1,1,1.0
33,7,728.09,128.4,231.90999999999997,115.19999999999999,1,1,1.0
34,3,97.24,0.0,224.48000000000002,62.87,1,1,1.0
34,4,311.94,0.0,391.96,111.95,1,1,1.0
34,5,198.87,54.97,144.73000000000002,68.63,1,1,1.0
34,6,416.05,371.21,425.34999999999997,168.79000000000002,1,1,1.0
34,7,686.48,121.63,252.22000000000003,115.20000000000002,1,1,1.0
35,3,97.24,0.0,224.48000000000002,62.82,1,1,1.0
35,4,311.94,0.0,391.96,111.95,1,1,1.0
35,5,182.42,53.04,144.73,68.63,1,1,1.0
35,6,477.01,392.5,425.35,147.5,1,1,1.0
35,7,647.78,110.98,252.22000000000003,115.2,1,1,1.0
36,3,97.24,0.0,224.48000000000002,62.77,1,1,1.0
36,4,311.94,0.0,391.96,111.95,1,1,1.0
36,5,168.88,51.1,138.92000000000002,65.69999999999999,1,1,1.0
36,6,546.67,425.39,409.46000000000004,114.61000000000001,1,1,1.0
36,7,610.05,104.21,242.55000000000007,107.49,1,1,1.0
37,3,97.24,0.0,224.48000000000002,62.72,1,1,1.0
37,4,311.94,0.0,391.96,111.95,1,1,1.0
37,5,155.33,49.17,133.06999999999996,65.73,1,1,1.0
37,6,622.14,449.58,337.86,90.42000000000002,1,1,1.0
37,7,573.28,97.44,227.12,106.56,1,1,1.0
38,3,97.24,0.0,224.48000000000002,62.66,1,1,1.0
38,4,311.94,0.0,391.96,111.95,1,1,1.0
38,5,140.82,46.26,133.07,65.74000000000001,1,1,1.0
38,6,730.5,480.54,229.5,59.45999999999998,1,1,1.0
38,7,541.35,92.6,227.12,106.56,1,1,1.0
39,3,97.24,0.0,224.48000000000002,62.61,1,1,1.0
39,4,311.94,0.0,391.96,111.95,1,1,1.0
39,5,125.33,41.43,133.08000000000004,65.72999999999999,1,1,1.0
39,6,848.55,515.38,111.45000000000005,24.620000000000005,1,1,1.0
39,7,507.49,84.86,227.12,106.55999999999999,1,1,1.0
40,3,97.24,0.0,224.48000000000002,62.56,1,1,1.0
40,4,311.94,0.0,391.96,111.95,1,1,1.0
40,5,111.79,41.43,133.07,65.72999999999999,1,1,1.0
40,7,477.49,81.96,216.51,98.84000000000002,1,1,1.0
41,3,97.24,0.0,224.48000000000002,62.51,1,1,1.0
41,4,311.94,0.0,391.96,111.95,1,1,1.0
41,5,98.24,38.52,133.07,65.74000000000001,1,1,1.0
41,7,444.59,74.22,208.81,95.97999999999999,1,1,1.0
42,3,97.24,0.0,224.48000000000002,62.46,1,1,1.0
42,4,311.94,0.0,391.96,111.95,1,1,1.0
42,5,78.89,35.62,133.07,65.74000000000001,1,1,1.0
42,7,415.57,69.38,198.13000000000005,90.22,1,1,1.0
43,3,97.24,0.0,224.48000000000002,62.41,1,1,1.0
43,4,311.94,0.0,391.96,111.95,1,1,1.0
43,5,68.25,32.72,133.07,65.73,1,1,1.0
43,7,394.28,71.31,187.51999999999998,79.59,1,1,1.0
44,3,97.24,0.0,224.48000000000002,62.36,1,1,1.0
44,4,311.94,0.0,391.96,111.95,1,1,1.0
44,5,56.64,30.78,133.07,65.74,1,1,1.0
44,7,367.19,67.44,187.52000000000004,79.59,1,1,1.0
45,3,97.24,0.0,224.48000000000002,62.31,1,1,1.0
45,4,311.94,0.0,391.96,111.95,1,1,1.0
45,5,43.09,25.95,133.07,65.73,1,1,1.0
45,7,343.0,63.57,185.60000000000002,78.63,1,1,1.0
46,3,97.24,0.0,224.48000000000002,62.26,1,1,1.0
46,4,311.94,0.0,391.96,111.95,1,1,1.0
46,5,34.39,28.85,120.45,61.82,1,1,1.0
46,7,321.71,58.74,169.19,78.66,1,1,1.0
47,3,97.24,0.0,224.48000000000002,62.21,1,1,1.0
47,4,311.94,0.0,391.96,111.95,1,1,1.0
47,5,24.71,24.01,120.44999999999999,61.81999999999999,1,1,1.0
47,7,300.43,55.83,169.18,78.67,1,1,1.0
48,3,97.24,0.0,224.48000000000002,62.16,1,1,1.0
48,4,311.94,0.0,391.96,111.95,1,1,1.0
48,5,16.97,22.08,120.44999999999999,61.82000000000001,1,1,1.0
48,7,283.01,51.96,152.69,74.84,1,1,1.0
49,3,97.24,0.0,224.48000000000002,62.11,1,1,1.0
49,4,311.94,0.0,391.96,111.95,1,1,1.0
49,5,6.33,23.04,111.71000000000001,58.96,1,1,1.0
49,7,262.69,49.06,148.81,74.84,1,1,1.0
50,3,97.24,0.0,224.48000000000002,62.06,1,1,1.0
50,4,311.94,0.0,391.96,111.95,1,1,1.0
50,5,0.0,21.11,110.3,58.959999999999994,1,1,1.0
50,7,248.18,49.06,148.82,70.03999999999999,1,1,1.0
51,3,97.24,0.0,224.48000000000002,62.01,1,1,1.0
51,4,311.94,0.0,391.96,111.95,1,1,1.0
51,5,0.0,19.17,92.88,58.959999999999994,1,1,1.0
51,7,229.8,46.16,133.3,70.04,1,1,1.0
52,3,97.24,0.0,224.48000000000002,61.95,1,1,1.0
52,4,311.94,0.0,391.96,111.95,1,1,1.0
52,5,0.0,16.27,76.43,58.96000000000001,1,1,1.0
52,7,213.35,44.22,128.45000000000002,70.04,1,1,1.0
53,3,97.24,0.0,224.48000000000002,61.9,1,1,1.0
53,4,311.94,0.0,391.96,111.95,1,1,1.0
53,5,0.0,15.3,69.66,58.96000000000001,1,1,1.0
53,7,195.93,42.29,128.45,70.03999999999999,1,1,1.0
54,3,97.24,0.0,224.48000000000002,61.85,1,1,1.0
54,4,311.94,0.0,391.96,111.95,1,1,1.0
54,5,0.0,14.34,62.89,58.959999999999994,1,1,1.0
54,7,179.48,39.39,128.46,70.04,1,1,1.0
55,3,97.24,0.0,224.48000000000002,61.8,1,1,1.0
55,4,311.94,0.0,391.96,111.95,1,1,1.0
55,5,0.0,11.43,53.21,58.96,1,1,1.0
55,7,160.13,34.55,128.45,70.04,1,1,1.0
56,3,97.24,0.0,224.48000000000002,61.75,1,1,1.0
56,4,311.94,0.0,391.96,111.95,1,1,1.0
56,5,0.0,10.47,40.63,58.96000000000001,1,1,1.0
56,7,144.65,36.48,128.45000000000002,70.03999999999999,1,1,1.0
57,3,97.24,0.0,224.48000000000002,61.7,1,1,1.0
57,4,311.94,0.0,391.96,111.95,1,1,1.0
57,5,0.0,10.47,31.93,58.96000000000001,1,1,1.0
57,7,132.07,34.55,117.83000000000001,59.35000000000001,1,1,1.0
58,3,97.24,0.0,224.48000000000002,61.65,1,1,1.0
58,4,311.94,0.0,391.96,111.95,1,1,1.0
58,5,0.0,9.5,25.15,58.959999999999994,1,1,1.0
58,7,116.59,29.71,117.82999999999998,59.35,1,1,1.0
59,3,97.24,0.0,224.48000000000002,61.6,1,1,1.0
59,4,311.94,0.0,391.96,111.95,1,1,1.0
59,5,0.0,10.47,16.44,58.96000000000001,1,1,1.0
59,7,107.88,30.68,117.83000000000001,59.35,1,1,1.0
60,3,97.24,0.0,224.48000000000002,61.6,1,1,1.0
60,4,311.94,0.0,391.96,111.95,1,1,1.0
60,5,0.0,9.5,9.67,58.959999999999994,1,1,1.0
60,7,91.44,28.74,117.82,59.35000000000001,1,1,1.0
